specObjID,plateid,mjd,fiberid,ra,dec,primtarget,sectarget,targettype,spectrotype,subclass,z,z_err,z_warning,v_disp,v_disp_err,sn_median,e_bv_sfd,release,reliable,EW_Ha_6562,EW_Ha_6562_Err,sfr_fib_p50,bptclass,logMass,SFR,Metallicity
566392282987653120,503,51999,235,154.1714,2.074651,68,0,QSO,GALAXY,STARBURST,0.01498001,3.343813E-06,0,35.28218,27.42264,21.69328,0.0658228,dr123,1,41.21764,1.300758,-1.672704,1,8.25,0.1,0.01
579855253986371584,515,52051,61,179.3548,2.187762,64,0,GALAXY,GALAXY,STARFORMING,0.003399961,5.397103E-06,0,102.9501,33.58944,8.646477,0.0272002,dr123,1,34.96975,-9999,-3.713124,1,6.39,0,0.004
585490255054923776,520,52288,81,188.3365,1.521705,64,0,GALAXY,GALAXY,STARFORMING,0.005556944,5.695421E-06,0,0,23.9608,16.90423,0.02003258,dr123,1,22.41584,0.8964735,-3.122505,1,7.79,0,0.01
588977351786784768,523,52026,479,193.8857,2.939754,64,0,GALAXY,GALAXY,STARFORMING,0.01795836,7.823493E-06,0,23.44792,29.21187,11.62355,0.03302555,dr123,1,17.97034,0.3045524,-2.263069,1,8.56,0.2,0.004
788173402392258560,700,52199,158,28.765,0.01264492,64,0,GALAXY,GALAXY,STARFORMING,0.01796815,1.249197E-05,0,46.01641,25.28085,5.277946,0.03323777,special,1,13.79465,1.25564,-9999,1,7.88,0,0.01
1104675799866304512,981,52435,611,311.4565,0.1779754,96,0,GALAXY,GALAXY,BROADLINE,0.01360711,8.682997E-06,0,94.56627,3.359775,38.66362,0.08992144,dr123,1,1.012786,0.1726302,-2.372825,5,10.03,0.3,0.04
1204787435704182784,1070,52591,271,39.17646,-0.017203,64,0,GALAXY,GALAXY,STARFORMING,0.00370837,8.928398E-06,0,21.18861,74.33824,4.851782,0.02874164,special,1,29.61846,-9999,-9999,1,5.9,0,0.04
1204883642971613184,1070,52591,621,41.08832,0.67632,64,0,GALAXY,GALAXY,STARFORMING,0.009268611,8.483712E-06,0,0,28.61709,6.010756,0.03266315,special,1,24.61591,2.643341,-3.029165,1,6.03,0,0.04
1213755603168552960,1078,52643,129,24.05538,-0.6104,64,0,GALAXY,GALAXY,STARFORMING,0.01770048,8.076635E-06,0,47.39906,52.50136,4.866297,0.03063022,special,1,34.28085,9.535452,-2.497333,1,7.46,0,0.004
1213795735342966784,1078,52643,275,22.9184,-1.182366,64,0,GALAXY,GALAXY,STARFORMING,0.01798489,1.375856E-05,0,542.3333,184.7521,4.597003,0.0304507,special,1,18.22829,2.097826,-2.163597,1,8.17,0,0.004
521307906675599360,463,51908,59,58.18407,-6.985663,64,0,GALAXY,GALAXY,STARFORMING,0.01382665,6.09059E-06,0,55.65942,29.12101,9.462313,0.08939496,dr123,1,21.75258,1.605163,-1.647263,1,7.73,0.1,0.01
530470137338292224,471,51924,623,138.2659,2.020706,64,0,GALAXY,GALAXY,STARFORMING,0.01250441,5.644753E-06,0,114.3559,31.79401,8.748284,0.02779276,dr123,1,35.97003,-9999,-2.655281,1,7.51,0,0.004
540566403950864384,480,51989,489,146.7531,2.073991,192,0,QA,GALAXY,STARFORMING,0.01241416,1.589327E-05,0,216.2057,75.25767,3.003926,0.1277989,dr123,1,19.25813,3.68745,-2.770009,2,9.07,0,0.01
2059348503804536832,1829,53494,282,220.7404,4.894129,64,0,GALAXY,GALAXY,STARBURST,0.005154754,8.283366E-06,0,63.87668,9.994584,23.22468,0.03684369,dr5,1,53.89002,1.888085,-2.030585,1,6.23,0,0.01
1458047850289063936,1295,52934,27,124.2192,5.647027,64,0,GALAXY,GALAXY,STARFORMING,0.01424764,8.002608E-06,0,0,23.17259,10.92564,0.02354537,dr4,1,15.5741,-9999,-2.074277,1,8.27,0,0.004
1688987636674357248,1500,53730,501,20.0346,0.078005,256,0,GALAXY,GALAXY,STARFORMING,0.01902029,1.119717E-05,0,14.54422,17.42712,16.30252,0.03739306,special,1,22.74453,0.9755105,-1.292822,1,8.2,0,0.04
1699157006499211264,1509,52942,633,39.00842,0.415998,192,0,GALAXY,GALAXY,STARBURST,0.008783229,6.205268E-06,0,101.0644,32.33478,3.32015,0.0259279,special,1,204.3993,32.60919,-2.757476,1,4.66,0,0.02
1700237277512361984,1510,52992,467,39.70161,0.520039,192,0,GALAXY,GALAXY,STARBURST,0.004863908,8.174013E-06,0,0,25.16956,2.639005,0.03854728,special,1,90.54858,20.93759,-3.577177,1,4.77,0,0.04
1702487153902118912,1512,53035,460,43.72973,0.10887,64,0,GALAXY,GALAXY,STARBURST,0.01411287,6.867753E-06,0,439.3622,138.0902,2.68585,0.07441325,special,1,109.1496,1.301973E+17,-2.210456,1,7.27,0,0.01
440364882181777408,391,51782,502,7.409916,0.4103737,64,0,GALAXY,GALAXY,STARFORMING,0.01384861,6.836636E-06,0,47.65543,13.85606,14.4597,0.02634244,dr123,1,24.30196,1.336235,-2.122239,1,8.82,0,0.01
443767323111745536,394,51913,592,13.93741,0.5882769,64,0,GALAXY,GALAXY,STARFORMING,0.01803462,1.013855E-05,0,59.19035,40.65972,5.913966,0.02812402,dr123,1,17.6404,1.520974,-2.838855,1,7.85,0,0.01
444738739453847552,395,51783,30,15.67688,-0.7496381,68,0,QSO,GALAXY,STARBURST,0.01849658,4.916346E-06,0,0,39.6059,11.34482,0.03384975,dr123,1,58.83884,0.910552,-1.478572,1,8.42,0,0.004
446007576425949184,396,51816,550,16.59775,0.3454393,68,0,QSO,GALAXY,STARFORMING,0.0173198,4.74179E-06,0,30.95335,34.4305,17.02721,0.0274342,dr123,1,29.93945,-9999,-2.070928,1,8.23,0.2,0.01
449282471826057216,399,51817,176,21.12354,-0.3695001,64,0,GALAXY,GALAXY,STARFORMING,0.01755664,6.049373E-06,0,0,71.76981,14.11767,0.02817224,dr123,1,25.93202,0.683799,-1.707788,1,8.31,0,0.01
592380345073035264,526,52312,571,200.7019,3.117592,64,0,GALAXY,GALAXY,STARFORMING,0.01965869,4.858794E-06,0,21.26032,18.93127,18.03949,0.02563111,dr123,1,25.67337,0.9943857,-1.876832,1,8.16,0.1,0.004
603488156460804096,536,52024,21,220.9849,1.60419,96,0,GALAXY,GALAXY,,0.005746124,6.383421E-06,0,75.93471,2.445944,49.57604,0.03900757,dr123,1,2.88905,0.1516746,-2.36505,3,9.4,0,0.04
368278159675648000,327,52294,396,172.9255,-2.340451,64,0,GALAXY,GALAXY,STARFORMING,0.01586625,6.419607E-06,0,51.85023,18.75293,14.60627,0.03039897,dr123,1,20.40871,0.8770211,-2.085271,1,8.26,0,0.004
372730358375933952,331,52368,209,179.9131,-3.681418,64,0,GALAXY,GALAXY,STARBURST,0.01941762,6.474485E-06,0,52.68669,12.59559,22.40594,0.03305611,dr123,1,75.61366,3.045674,-0.2552647,1,9.61,1,0.04
376150932758489088,334,51993,365,186.5941,-1.255012,64,0,GALAXY,GALAXY,STARBURST,0.006608162,4.852487E-06,0,0,19.51074,3.620598,0.02346514,dr123,1,826.5894,-9999,-2.152827,1,7.17,0,0.01
380653152979937280,338,51694,360,193.5683,-2.034568,64,0,GALAXY,GALAXY,STARFORMING,0.01647883,1.066284E-05,0,50.42287,8.149435,20.48468,0.0205324,dr123,1,21.18912,0.7523734,-1.734859,1,9.08,0.2,0.01
661003884621228032,587,52026,366,220.7418,4.889587,64,0,GALAXY,GALAXY,STARFORMING,0.005484008,1.284858E-05,0,66.80161,3.978743,39.39764,0.03679673,dr123,1,13.0495,0.2533631,-2.322941,1,9.35,0,0.04
663232595177269248,589,52055,282,224.692,2.969033,64,0,GALAXY,GALAXY,STARFORMING,0.0054969,4.67541E-06,0,48.2068,15.35678,23.75883,0.05413671,dr123,1,33.06882,-9999,-2.582916,1,7.74,0,0.004
903039658533873664,802,52289,247,44.82592,-0.02294095,64,0,GALAXY,GALAXY,STARFORMING,0.01361935,7.173172E-06,0,0,43.05495,4.661828,0.07675443,special,1,30.25587,4.30457,-9999,1,6.85,0,0.02
563023929032075264,500,51994,269,148.6874,1.609423,64,0,QA,GALAXY,STARBURST,0.006534921,4.565338E-06,0,315.1679,110.8069,5.932617,0.02545508,dr123,1,5.067831,1.221398,-2.995137,1,7.02,0,0.004
570917603908806656,507,52353,314,161.5524,1.813282,96,0,GALAXY,GALAXY,STARFORMING,0.003324246,5.547311E-06,0,49.24617,13.81854,19.54779,0.04696213,dr123,1,46.86127,1.348908,-2.4874,1,8.75,0,0.004
581059218648360960,516,52017,345,179.236,2.806538,64,0,GALAXY,GALAXY,STARFORMING,0.01968549,1.065028E-05,0,0,35.55556,8.094194,0.02625771,dr123,1,14.7917,1.162549,-2.04055,1,8.23,0,0.004
582170275265669120,517,52024,291,181.1262,1.684016,64,0,GALAXY,GALAXY,STARFORMING,0.0188877,6.890733E-06,0,40.28135,19.69166,9.457642,0.01936081,dr123,1,24.05248,2.022153,-2.355248,1,8.29,0,0.004
583325591437076480,518,52282,398,183.0455,2.882136,64,0,GALAXY,GALAXY,STARBURST,0.006989049,4.328884E-06,0,71.51152,31.09288,9.133272,0.01761277,dr123,1,65.98946,13.63605,-2.737634,1,6.96,0,0.01
585503998950270976,520,52288,131,188.1942,1.568972,192,0,GALAXY,GALAXY,STARBURST,0.005087507,5.551643E-06,0,243.241,64.57075,6.155278,0.01813277,dr123,1,104.5651,-9999,-3.346316,1,4.85,0,0.04
587754694823143424,522,52024,127,191.4906,1.298046,68,0,QSO,GALAXY,STARBURST,0.01728755,4.357842E-06,0,20.5682,36.54102,16.25552,0.01799947,dr123,1,63.36283,-9999,-1.791246,1,7.62,0,0.004
813049028756400128,722,52224,543,340.3942,-8.807045,192,0,GALAXY,GALAXY,STARFORMING,0.01344547,7.001599E-06,0,132.7395,48.67518,3.833636,0.04757302,dr123,1,43.3554,22.05761,-2.34471,1,6.17,0,0.04
1105762117874640896,982,52466,467,311.7802,0.430182,96,0,GALAXY,GALAXY,BROADLINE,0.01222176,6.951844E-06,0,88.97445,2.362571,50.33379,0.09535879,dr123,1,0,-9999,-2.541924,2,10.04,0,0.02
1205937250827790336,1071,52641,358,36.83048,1.02556,64,0,GALAXY,GALAXY,STARBURST,0.01459476,5.880474E-06,0,0,36.46738,5.218009,0.02927049,special,1,76.37575,-9999,-2.328413,1,7.23,0,0.01
1216115704391034880,1080,52614,523,20.13145,1.255348,64,0,GALAXY,GALAXY,STARFORMING,0.0150172,7.503569E-06,0,314.4375,113.1371,3.983202,0.02821872,special,1,31.23789,6.780406,-9999,1,7.38,0,0.004
1245262388253452288,1106,52912,62,330.5339,-0.636912,64,0,GALAXY,GALAXY,STARBURST,0.01714568,7.149637E-06,0,0,45.63055,4.462209,0.07269122,special,1,129.3031,-9999,-2.004616,1,7.58,0,0.01
519211687790798848,461,51910,625,54.3891,-6.520457,96,0,GALAXY,GALAXY,BROADLINE,0.01787659,7.423394E-06,0,196.1369,3.270034,49.0906,0.05770456,dr123,1,1.06102,0.1407927,-2.722527,4,11.04,0,0.02
520238356756457472,462,51909,264,54.39752,-6.49588,64,0,GALAXY,GALAXY,STARFORMING,0.01792077,1.28808E-05,0,39.69053,8.832167,15.13247,0.05655703,dr123,1,13.8722,0.4052185,-0.9945471,1,9.17,0,0.01
529215044899072000,470,51929,153,136.4077,0.003287359,192,0,GALAXY,GALAXY,STARFORMING,0.01863889,1.879056E-05,0,0,51.66669,5.334176,0.04078292,dr123,1,6.756421,-9999,-2.682987,2,8.51,0,0.01
529217243922327552,470,51929,161,136.3363,-0.03698417,64,0,GALAXY,GALAXY,STARFORMING,0.0190497,7.027391E-06,0,13.2319,19.92658,19.24089,0.04157127,dr123,1,41.56796,-9999,-1.76254,1,8.27,0.2,0.01
1721617005196371968,1529,52930,422,57.28387,1.164414,64,0,GALAXY,GALAXY,STARBURST,0.0137097,5.765637E-06,0,0,134.7443,11.68195,0.2103508,special,1,117.9714,-9999,-1.662613,1,8.26,0.5,0.01
1398397419783219200,1242,52901,108,57.89141,-0.4677013,96,0,GALAXY,GALAXY,,0.01538188,1.778071E-05,0,60.8162,10.35181,19.83921,0.1636031,dr4,1,6.135432,0.2612423,-1.713709,1,9.6,0.2,0.01
441432508156897280,392,51793,290,7.958222,-0.9910188,64,0,GALAXY,GALAXY,STARFORMING,0.01959261,8.144638E-06,0,101.3861,41.47807,7.106895,0.01996022,dr123,1,13.45701,1.494148,-2.384757,1,8.2,0,0.004
443706025338497024,394,51913,369,12.47078,0.9609143,64,0,GALAXY,GALAXY,STARBURST,0.01587322,5.924804E-06,0,54.25182,10.99235,24.429,0.02409719,dr123,1,55.89631,1.200449,-1.224921,1,9.3,0.1,0.01
443731588363085824,394,51876,462,12.95589,0.5647847,68,0,QSO,GALAXY,STARBURST,0.01542276,3.452874E-06,0,0,13.54183,19.24652,0.02367405,extra,1,269.9656,9.371509,-1.120723,1,8.3,0.1,0.01
448140353652942848,398,51789,117,19.97218,-0.08771098,4,0,QSO,GALAXY,STARFORMING,0.01770948,5.202408E-06,0,66.98116,21.30967,12.69443,0.03422015,dr123,1,41.3241,3.207796,-1.999378,1,7.81,0,0.01
449344044477212672,399,51817,400,20.5031,0.2698921,64,0,GALAXY,GALAXY,STARBURST,0.01268083,6.2287E-06,0,17.27076,112.6453,4.972422,0.0333184,dr123,1,44.63275,3.98728,-2.601367,1,7.93,0,0.004
450519972213450752,400,51820,582,24.00064,0.6635353,96,0,GALAXY,GALAXY,STARFORMING,0.01720634,4.469574E-06,0,129.5389,4.455619,46.53324,0.03108604,dr123,1,41.28191,1.033244,0.353702,1,10.36,0.9,0.04
453865786952411136,403,51871,466,29.04404,0.2544637,64,0,GALAXY,GALAXY,STARBURST,0.01479543,6.27378E-06,0,24.22263,23.25076,20.64155,0.03304778,dr123,1,45.35858,1.886264,-1.776234,1,8.23,0,0.01
593423782111111168,527,52342,271,201.5894,2.099597,64,0,GALAXY,GALAXY,STARBURST,0.003456922,6.600445E-06,0,63.90301,25.35374,20.67967,0.02708706,dr123,1,332.0549,-9999,-2.333866,1,5.1,0,0.04
601269891298781184,534,51997,143,215.863,1.726289,96,0,GALAXY,GALAXY,STARFORMING,0.004662245,6.817232E-06,0,59.6189,9.497054,32.98605,0.03222901,dr123,1,42.40291,1.155995,-2.266134,1,8.82,0.2,0.004
602511239960094720,535,51999,563,218.1881,2.914944,64,0,GALAXY,GALAXY,STARBURST,0.005095138,5.12346E-06,0,13.22379,15.41887,21.08794,0.03405556,dr123,1,96.68361,3.043233,-2.326736,1,7.94,0,0.004
603560999106144256,536,52024,286,218.6906,0.8886509,96,0,QA,GALAXY,,0.01402101,9.519626E-06,0,85.38208,2.958381,43.67438,0.04248074,dr123,1,2.047893,0.1311077,-1.915103,4,10.09,0,0.01
367053579959166976,326,52375,37,173.0909,-2.434549,64,0,GALAXY,GALAXY,STARFORMING,0.01608622,9.954781E-06,0,0,52.43788,4.800443,0.0254683,dr123,1,17.3661,-9999,-2.147504,1,7.96,0,0.01
368285031623321600,327,52294,421,173.0045,-2.007044,64,0,GALAXY,GALAXY,STARBURST,0.01581847,4.293566E-06,0,19.51792,46.7365,11.88428,0.02559876,dr123,1,133.2277,-9999,-1.700356,1,7.74,0,0.02
382979444656072704,340,51691,631,199.2981,-2.201047,96,0,GALAXY,GALAXY,BROADLINE,0.01893986,9.702491E-06,0,81.02046,3.78305,38.30511,0.0301688,extra,1,0.5555917,0.08412679,-1.722547,3,9.91,0.1,0.02
388479751557244928,345,51690,161,242.4332,-0.1151229,64,0,GALAXY,GALAXY,,0.005018893,1.212132E-05,0,850,-3,5.192327,0.1197368,dr123,1,17.50139,8.928321,-2.822088,1,6.72,0,0.01
569716931658016768,506,52022,42,161.3448,1.124433,64,0,GALAXY,GALAXY,STARFORMING,0.01640346,9.669332E-06,0,16.15867,21.36517,15.39793,0.04491972,dr123,1,15.04488,0.3812225,-1.602288,1,9.1,0.2,0.04
570977527292520448,507,52353,532,163.1371,3.01918,64,0,GALAXY,GALAXY,STARBURST,0.01909384,6.211724E-06,0,42.46957,12.26927,21.2433,0.04666842,dr123,1,56.11442,1.476671,-1.358167,1,8.55,0.1,0.01
582155156980787200,517,52024,236,181.1228,1.940001,64,0,GALAXY,GALAXY,BROADLINE,0.01726595,9.839042E-06,0,89.76028,4.125287,33.89281,0.02701284,dr123,1,0,-9999,-2.847513,-1,9.76,0,0.02
585610101822351360,520,52288,517,188.1506,2.658914,96,0,GALAXY,GALAXY,STARFORMING,0.00586651,9.201539E-06,0,39.23154,16.21943,15.07685,0.02003794,dr123,1,13.48219,0.5809287,-3.508718,1,4.81,0,0.004
586618629500463104,521,52326,90,190.2983,1.410317,96,0,GALAXY,GALAXY,STARFORMING,0.005647156,6.81917E-06,0,0,40.34824,27.82413,0.01994906,dr123,1,20.3755,0.5140916,-2.449017,1,8.1,0,0.004
587872892323129344,522,52024,557,192.485,2.510056,64,0,GALAXY,GALAXY,STARFORMING,0.002516904,8.011231E-06,0,0,155.7736,7.167437,0.02769411,dr123,1,27.81264,-9999,-2.707917,2,6.36,0,0.01
798291933125437440,709,52205,105,46.14479,-0.4752317,68,0,QA,GALAXY,STARBURST,0.00561428,4.673663E-06,0,62.88956,24.58485,18.75264,0.08691375,special,1,94.76353,11.65045,-2.601194,1,7.34,0,0.01
807363733100718080,717,52468,340,330.0027,-7.234759,64,0,GALAXY,GALAXY,STARFORMING,0.0174708,1.238409E-05,0,0,27.33945,14.53874,0.03844944,dr123,1,9.959976,1.232178,-2.36373,1,8.87,0.2,0.004
809600135305652224,719,52203,284,333.3313,-9.596205,64,0,GALAXY,GALAXY,STARFORMING,0.01703861,9.5676E-06,0,0,58.54094,4.850215,0.04933483,dr123,1,23.45959,2.985131,-1.972433,1,7.75,0,0.01
811800808248076288,721,52228,98,337.9957,-9.797876,64,0,GALAXY,GALAXY,STARFORMING,0.01552782,4.932612E-06,0,47.43725,16.27809,21.31046,0.04992099,dr123,1,41.89739,4.483646,-1.915764,1,8.3,0.2,0.01
812948973198272512,722,52224,179,339.8946,-9.371386,64,0,GALAXY,GALAXY,STARFORMING,0.01342133,1.217806E-05,0,0,40.93826,9.336309,0.05702467,dr123,1,11.96437,0.8117418,-2.588495,1,8.22,0,0.01
1105757444950222848,982,52466,450,311.6703,0.5093524,64,0,GALAXY,GALAXY,STARFORMING,0.01373132,1.245838E-05,0,0,54.8151,4.639252,0.098776,dr123,1,20.72133,1.343824,-2.428106,1,7.78,0,0.01
1217098941271664640,1081,52531,4,19.0872,-0.91137,192,0,GALAXY,GALAXY,STARBURST,0.005575967,7.340181E-06,0,806.998,140.5999,4.948206,0.03852082,special,1,351.2044,44.74063,-2.580886,1,6.89,0,0.01
1244171398260221952,1105,52937,189,331.3094,-0.64829,96,0,GALAXY,GALAXY,BROADLINE,0.01596201,6.665504E-06,0,134.1697,2.518954,50.54524,0.09945408,special,1,0.02242601,0.2049139,-9999,-1,10.85,0,0.02
1301650012903598080,1156,52641,399,52.4309,-0.05743083,64,0,GALAXY,GALAXY,STARFORMING,0.01922493,9.141685E-06,0,223.5184,76.75826,4.386245,0.1003482,special,1,30.29134,4.039002,-2.538784,1,7.68,0,0.004
518003049868847104,460,51924,324,49.85857,-6.121124,96,0,GALAXY,GALAXY,STARFORMING,0.007570745,9.370297E-06,0,52.13156,5.07698,45.92153,0.04719491,dr123,1,32.15109,0.6611101,-1.437165,1,9.43,0.3,0.02
518071769345583104,460,51924,574,51.257,-5.745803,96,0,GALAXY,GALAXY,BROADLINE,0.01890633,8.022045E-06,0,167.1197,3.256554,49.94156,0.04642075,dr123,1,1.010118,0.07013055,-2.495842,4,11.13,0.3,0.04
520329341343655936,462,51909,595,56.07733,-6.03143,64,0,QA,GALAXY,STARBURST,0.01713479,6.02997E-06,0,624.1291,144.8572,4.611252,0.05549699,dr123,1,93.18169,14.38969,-2.30545,1,7.81,0.1,0.004
529270020480460800,470,51929,353,134.9434,0.5829426,64,0,GALAXY,GALAXY,STARFORMING,0.01117178,1.027997E-05,0,0,26.45622,7.038746,0.02866584,dr123,1,16.59072,-9999,-2.347101,1,7.98,0,0.01
530340394966214656,471,51924,151,137.2265,1.432558,64,0,GALAXY,GALAXY,STARFORMING,0.01640724,1.330568E-05,0,31.92983,32.82095,12.56304,0.03636361,dr123,1,15.54453,0.850832,-2.284721,1,9.23,0.1,0.004
532705994317260800,473,51929,565,140.8057,2.601339,64,0,GALAXY,GALAXY,STARFORMING,0.01673774,1.036749E-05,0,38.60892,7.958131,23.59515,0.04412967,dr123,1,19.56016,0.4426021,-1.871484,1,9.24,0.3,0.004
534968514973296640,475,51965,604,143.5016,2.477292,64,0,GALAXY,GALAXY,STARFORMING,0.01631514,8.715814E-06,0,13.37157,25.75959,12.56679,0.04192188,dr123,1,16.07559,-9999,-2.316107,1,8.66,0.1,0.004
1758732946384119808,1562,53052,281,42.97401,-1.170078,64,0,GALAXY,GALAXY,STARFORMING,0.005050755,1.043482E-05,0,126.8571,43.12527,4.508527,0.07280917,special,1,23.53681,1.22381E+16,-9999,1,5.07,0,0.01
443704650328205312,394,51876,364,12.47078,0.9609143,64,0,GALAXY,GALAXY,STARBURST,0.01587078,6.714708E-06,0,44.23199,18.00483,15.61293,0.02409719,extra,1,39.60601,1.567123,-1.218696,1,9.3,0.1,0.01
449250860866758656,399,51817,61,21.96874,-0.5042534,64,0,GALAXY,GALAXY,STARFORMING,0.0164919,9.115766E-06,0,16.42278,23.21646,12.72055,0.03095821,dr123,1,34.9979,0.8248536,-1.824028,1,8.51,0,0.01
449265704273733632,399,51817,115,21.73207,-0.01474604,64,0,GALAXY,GALAXY,STARFORMING,0.01853721,1.720343E-05,0,67.09556,7.610983,21.50953,0.03109051,dr123,1,7.229117,0.2529901,-1.938306,1,9.31,0.2,0.02
591149716398434304,525,52295,190,197.9918,1.957483,64,0,GALAXY,GALAXY,STARBURST,0.01900455,5.933703E-06,0,46.9682,53.67738,4.588557,0.03371235,dr123,1,82.37838,11.79979,-2.125946,1,5.05,0,0.02
378353804405401600,336,51999,187,191.1382,-2.319027,64,0,GALAXY,GALAXY,STARBURST,0.005328223,6.848104E-06,0,143.9519,41.83453,7.863998,0.03020161,dr123,1,94.81989,-9999,-2.855455,1,7.9,0,0.01
378384590730979328,336,51999,299,190.3705,-3.253738,64,0,GALAXY,GALAXY,STARBURST,0.00598493,5.863001E-06,0,0,28.7647,6.775542,0.02689059,dr123,1,33.94047,7.958632,-3.139796,1,7.31,0,0.01
380591305450874880,338,51694,135,194.7713,-3.204365,64,0,GALAXY,GALAXY,STARFORMING,0.01007847,5.028913E-06,0,97.26842,31.93619,9.338247,0.02287721,dr123,1,25.53665,1.638356,-2.551765,1,7.55,0,0.004
380670195410167808,338,51694,422,194.4836,-2.183434,64,0,GALAXY,GALAXY,STARBURST,0.009698444,5.114813E-06,0,45.9968,28.63313,10.62247,0.02386045,dr123,1,44.19997,-9999,-2.654544,1,7.21,0,0.004
665448660309403648,591,52022,152,229.3727,3.58554,64,0,GALAXY,GALAXY,STARFORMING,0.006280908,7.883175E-06,0,44.26254,13.51716,13.83617,0.04147498,dr123,1,23.77053,0.9989336,-2.898623,1,7.91,0,0.004
667727673102985216,593,52026,251,232.5696,3.289304,64,0,GALAXY,GALAXY,STARBURST,0.00599629,5.884638E-06,0,25.86004,69.4668,6.194948,0.05416645,dr123,1,51.33811,-9999,-3.256554,1,7.16,0,0.01
564251812685703168,501,52235,640,152.0431,2.463413,96,0,GALAXY,GALAXY,BROADLINE,0.006855804,6.466051E-06,0,89.99509,2.505469,51.73208,0.04164248,dr123,1,0.2473035,0.1546075,-2.91702,2,9.53,0,0.01
578870090611582976,514,51994,573,176.7791,3.106414,64,0,GALAXY,GALAXY,STARFORMING,0.003392258,7.51033E-06,0,18.90327,83.51932,4.84585,0.0290755,dr123,1,35.20023,-9999,-3.075734,2,6.52,0,0.01
582150209178462208,517,52024,218,181.6316,1.61663,64,0,GALAXY,GALAXY,STARFORMING,0.01950274,8.866121E-06,0,57.56804,9.533864,23.86872,0.02410793,dr123,1,30.25714,1.082843,-1.34776,1,8.91,0.1,0.01
583318994367309824,518,52282,374,184.1388,3.521473,64,0,GALAXY,GALAXY,STARFORMING,0.01935939,1.317723E-05,0,850,-3,6.298301,0.01921234,dr123,1,12.2106,0.928836,-2.563574,1,8.09,0,0.01
2032260666856859648,1805,53875,41,208.8579,5.729084,64,0,GALAXY,GALAXY,STARFORMING,0.01813611,7.448175E-06,0,0,40.05637,12.50438,0.02491346,dr6,1,20.87262,0.5879492,-2.114831,1,8.74,0.1,0.004
2032272211728951296,1805,53875,83,208.5813,5.754522,64,0,GALAXY,GALAXY,STARBURST,0.01689886,5.167517E-06,0,0,27.45593,10.9532,0.02618927,dr6,1,378.0244,-9999,-1.353596,1,7.12,0.2,0.004
1211623654668920832,1076,52914,565,28.86205,0.104268,64,0,GALAXY,GALAXY,STARBURST,0.01604228,6.190579E-06,0,0,48.26376,6.154804,0.03252883,special,1,215.4734,32.80576,-1.804326,1,7.47,0,0.01
1218288062962886656,1082,52523,234,15.98351,-0.673201,64,0,GALAXY,GALAXY,STARFORMING,0.0177072,8.997547E-06,0,80.70515,22.37543,10.14137,0.03336274,special,1,10.45744,-9999,-9999,1,7.69,0,0.01
1230644650654590976,1093,52591,131,355.3264,-0.612429,64,0,GALAXY,GALAXY,STARFORMING,0.01851361,5.009817E-06,0,0,125.7079,9.826312,0.03311518,special,1,25.3246,-9999,-2.389381,1,7.66,0,0.01
1231810681611773952,1094,52524,277,352.7577,-0.13246,64,0,GALAXY,GALAXY,STARFORMING,0.008636777,9.268109E-06,0,850,-3,3.587513,0.0446046,special,1,49.69675,8.697927,-9999,1,4.86,0,0.04
517996727676987392,460,51924,301,49.4522,-7.616848,96,0,GALAXY,GALAXY,BROADLINE,0.01438588,6.359268E-06,0,162.1171,2.451057,55.25494,0.06694897,dr123,1,0.01570838,0.464105,-2.347711,-1,10.53,0,0.02
525911836621563904,467,51901,424,131.2148,1.155609,64,0,GALAXY,GALAXY,STARFORMING,0.01338051,1.112193E-05,0,48.539,16.76358,13.35429,0.03315694,dr123,1,9.558532,0.5356913,-2.719592,1,8.54,0,0.01
532573228288206848,473,51929,82,139.9987,0.9309314,96,0,GALAXY,GALAXY,BROADLINE,0.01728808,5.437279E-06,0,106.8269,2.003072,62.17896,0.02843071,dr123,1,0.2368768,0.08265023,-2.533143,2,10.04,0,0.02
534913814269814784,475,51965,405,142.0204,2.580656,64,0,GALAXY,GALAXY,STARFORMING,0.01183405,1.086003E-05,0,89.80743,17.9174,12.70162,0.06492575,dr123,1,17.87784,0.6407962,-2.141866,1,8.67,0,0.01
540590868084582400,480,51989,578,146.9389,2.626956,64,0,GALAXY,GALAXY,STARBURST,0.006263335,5.408542E-06,0,0,14.70057,20.6595,0.0561574,dr123,1,299.8549,-9999,-1.805835,1,8.85,0,0.04
2058148387030591488,1828,53504,12,220.1148,5.531906,64,0,GALAXY,GALAXY,STARBURST,0.005194522,4.319763E-06,0,0,15.47068,4.871386,0.03631875,dr5,1,1168.481,-9999,-2.044561,1,6.31,0,0.004
1686756439013484544,1498,52914,576,16.94352,1.063676,64,0,GALAXY,GALAXY,STARBURST,0.002152279,5.686674E-06,0,0,55.75556,10.8546,0.02787091,special,1,88.45422,-9999,-3.568145,1,6.97,0,0.004
1693357082629138432,1504,52940,13,29.17823,-0.766195,64,0,GALAXY,GALAXY,STARBURST,0.01482687,7.431453E-06,0,0,112.8553,4.299021,0.02912738,special,1,46.03299,11.66339,-2.533499,1,7.44,0,0.01
439216994022090752,390,51900,422,5.119507,0.5411925,64,0,GALAXY,GALAXY,STARFORMING,0.01792637,6.417948E-06,0,22.19254,16.11053,21.9263,0.02533125,dr123,1,27.14665,-9999,-2.06727,1,8.6,0.1,0.004
